G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_12_939.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_12_939.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_12_939.jpg, -0.2244838, 1, 0, 30.17752
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_050.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_050.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_050.jpg, -0.1308787, 1, 0, 30.19091
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_155.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_155.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_155.jpg, 0, 1, 0, 30.18917
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_258.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_258.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_258.jpg, 0, 1, 0, 30.19021
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_361.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_361.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_361.jpg, 0, 1, 0, 30.19047
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_466.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_466.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_466.jpg, -0.09924736, 1, 0, 30.18809
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_568.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_568.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_568.jpg, -0.148567, 1, 0, 30.1891
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_670.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_670.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_670.jpg, 0, 1, 0, 30.1899
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_779.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_779.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_779.jpg, 0, 1, 0, 30.19026
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_885.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_885.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_885.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_13_990.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_13_990.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_13_990.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_092.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_092.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_092.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_198.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_198.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_198.jpg, -0.05256063, 1, 0, 30.18962
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_304.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_304.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_304.jpg, -0.109495, 1, 0, 30.18949
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_408.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_408.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_408.jpg, 0, 1, 0, 30.19006
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_512.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_512.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_512.jpg, 0, 1, 0, 30.19049
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_616.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_616.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_616.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_717.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_717.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_717.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_821.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_821.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_821.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_14_924.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_14_924.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_14_924.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_026.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_026.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_026.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_129.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_129.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_129.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_233.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_233.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_233.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_340.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_340.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_340.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_440.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_440.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_440.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_544.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_544.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_544.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_650.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_650.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_650.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_757.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_757.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_757.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_858.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_858.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_858.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_15_959.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_15_959.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_15_959.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_061.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_061.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_061.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_167.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_167.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_167.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_276.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_276.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_276.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_375.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_375.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_375.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_485.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_485.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_485.jpg, 0, 1, 0, 30.19032
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_589.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_589.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_589.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_691.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_691.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_691.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_792.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_792.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_792.jpg, -0.114089, 1, 0, 30.18672
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_16_892.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_16_892.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_16_892.jpg, -0.315264, 1, 0, 30.1686
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_000.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_000.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_000.jpg, -0.01612291, 1, 0, 30.18959
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_100.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_100.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_100.jpg, 0, 1, 0, 30.18983
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_201.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_201.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_201.jpg, 0, 1, 0, 30.19024
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_308.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_308.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_308.jpg, -0.02844416, 1, 0, 30.19019
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_410.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_410.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_410.jpg, -0.04488704, 1, 0, 30.19047
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_510.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_510.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_510.jpg, 0, 1, 0, 30.19016
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_618.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_618.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_618.jpg, 0, 1, 0, 30.19027
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_724.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_724.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_724.jpg, 0, 1, 0, 30.19028
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_829.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_829.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_829.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_17_929.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_17_929.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_17_929.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_037.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_037.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_037.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_144.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_144.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_144.jpg, -0.0399872, 1, 0, 30.19047
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_246.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_246.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_246.jpg, 0, 1, 0, 30.19025
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_352.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_352.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_352.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_457.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_457.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_457.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_559.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_559.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_559.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_667.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_667.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_667.jpg, 0, 1, 0, 30.19032
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_774.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_774.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_774.jpg, -0.09695233, 1, 0, 30.18795
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_875.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_875.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_875.jpg, -0.1515955, 1, 0, 30.18787
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_18_982.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_18_982.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_18_982.jpg, 0, 1, 0, 30.1898
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_087.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_087.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_087.jpg, 0, 1, 0, 30.19023
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_196.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_196.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_196.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_296.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_296.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_296.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_398.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_398.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_398.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_505.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_505.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_505.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_610.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_610.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_610.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_713.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_713.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_713.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_818.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_818.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_818.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_19_922.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_19_922.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_19_922.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_033.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_033.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_033.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_141.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_141.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_141.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_247.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_247.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_247.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_356.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_356.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_356.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_455.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_455.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_455.jpg, 0, 1, 0, 30.1903
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_561.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_561.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_561.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_667.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_667.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_667.jpg, 0, 1, 0, 30.19031
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_770.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_770.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_770.jpg, 0, 1, 0, 30.19037
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_878.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_878.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_878.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_20_981.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_20_981.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_20_981.jpg, 0, 1, 0, 30.19021
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_088.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_088.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_088.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_191.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_191.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_191.jpg, 0, 1, 0, 30.19029
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_299.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_299.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_299.jpg, -0.023264, 1, 0, 30.19019
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_401.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_401.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_401.jpg, -0.3267059, 1, 0, 30.16444
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_501.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_501.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_501.jpg, -0.02360576, 1, 0, 30.18996
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_608.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_608.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_608.jpg, 0, 1, 0, 30.18991
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_709.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_709.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_709.jpg, 0, 1, 0, 30.19028
G:\openCV_Projects\Self_driving_Car\DATA\IMG\center_2019_08_21_20_31_21_810.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\left_2019_08_21_20_31_21_810.jpg, G:\openCV_Projects\Self_driving_Car\DATA\IMG\right_2019_08_21_20_31_21_810.jpg, 0, 1, 0, 30.1903
